,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
3872,0,0,1,0,55.78630136986301,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3873,0,1,1,0,50.0027397260274,8.271232876712329,1,0,1,0,2.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3874,0,1,1,0,50.0027397260274,8.271232876712329,1,0,1,0,2.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3875,0,0,1,0,48.81095890410959,3.5205479452054798,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3876,0,0,1,0,48.81095890410959,3.5205479452054798,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3877,0,0,1,0,48.81095890410959,3.5205479452054798,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3878,0,0,1,0,48.81095890410959,3.5205479452054798,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3879,0,0,1,0,48.81095890410959,3.5205479452054798,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3880,0,0,1,0,48.81095890410959,3.5205479452054798,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3881,0,0,1,0,48.81095890410959,3.5205479452054798,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3882,1,1,1,0,44.57808219178082,8.523287671232877,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3883,1,1,1,0,44.57808219178082,8.523287671232877,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3884,1,1,1,0,44.57808219178082,8.523287671232877,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3885,1,1,1,0,44.57808219178082,8.523287671232877,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3886,1,1,1,0,44.57808219178082,8.523287671232877,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3887,1,1,1,0,44.57808219178082,8.523287671232877,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3888,1,1,1,0,44.57808219178082,8.523287671232877,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3889,1,1,1,0,44.57808219178082,8.523287671232877,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3890,1,1,1,0,44.57808219178082,8.523287671232877,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3891,1,1,1,0,44.57808219178082,8.523287671232877,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
3892,0,1,1,0,43.608219178082194,8.356164383561644,1,1,1,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3893,0,0,1,0,59.6986301369863,-1000.6657534246576,1,0,0,0,1.0,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3894,0,0,1,0,59.6986301369863,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3895,0,1,1,0,43.61369863013699,5.764383561643836,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3896,0,1,1,0,43.61369863013699,5.764383561643836,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3897,0,1,1,0,43.61369863013699,5.764383561643836,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3898,0,0,1,0,65.17534246575343,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3899,0,0,1,0,65.17534246575343,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3900,0,0,1,0,65.17534246575343,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3901,0,0,1,0,65.17534246575343,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3902,0,0,1,0,50.64109589041096,16.528767123287672,1,0,1,0,2.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3903,0,0,1,0,50.64109589041096,16.528767123287672,1,0,1,0,2.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3904,0,0,1,0,50.64109589041096,16.528767123287672,1,0,1,0,2.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3905,0,0,1,0,50.64109589041096,16.528767123287672,1,0,1,0,2.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3906,0,0,1,0,50.64109589041096,16.528767123287672,1,0,1,0,2.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3907,0,0,1,0,50.64109589041096,16.528767123287672,1,0,1,0,2.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3908,1,1,1,1,41.88219178082192,6.852054794520548,1,0,1,0,3.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3909,1,1,1,1,41.88219178082192,6.852054794520548,1,0,1,0,3.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3910,1,1,1,1,41.88219178082192,6.852054794520548,1,0,1,0,3.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3911,1,1,1,1,41.88219178082192,6.852054794520548,1,0,1,0,3.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3912,1,1,1,1,41.88219178082192,6.852054794520548,1,0,1,0,3.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3913,1,1,1,1,41.88219178082192,6.852054794520548,1,0,1,0,3.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3914,1,1,1,1,41.88219178082192,6.852054794520548,1,0,1,0,3.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3915,1,1,1,1,33.54246575342466,7.523287671232877,1,0,0,0,3.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3916,1,1,1,0,37.5013698630137,9.605479452054794,1,0,1,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3917,0,0,1,0,58.87671232876713,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3918,0,0,1,0,58.87671232876713,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3919,1,0,1,0,51.69041095890411,15.942465753424658,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3920,0,1,1,0,50.56986301369863,5.764383561643836,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3921,0,1,1,0,50.56986301369863,5.764383561643836,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3922,0,1,1,0,50.56986301369863,5.764383561643836,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3923,0,1,1,0,50.56986301369863,5.764383561643836,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3924,0,1,1,0,50.56986301369863,5.764383561643836,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3925,0,0,1,0,57.61369863013699,19.945205479452056,1,0,0,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3926,0,0,1,0,57.61369863013699,19.945205479452056,1,0,0,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3927,0,0,0,1,48.64109589041096,7.104109589041096,1,1,0,0,3.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
3928,1,0,0,0,50.08493150684932,9.852054794520548,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
3929,1,1,1,1,35.57534246575342,2.350684931506849,1,0,1,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3930,0,0,1,0,63.75068493150685,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3931,0,0,1,0,63.75068493150685,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3932,0,0,1,0,63.75068493150685,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3933,0,0,1,0,63.75068493150685,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3934,0,0,1,0,63.75068493150685,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3935,0,0,1,1,33.153424657534245,2.7643835616438355,1,1,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3936,0,0,1,1,42.15068493150685,3.1013698630136988,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
3937,0,0,1,0,51.81643835616438,12.189041095890412,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3938,0,0,1,0,51.81643835616438,12.189041095890412,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3939,0,0,1,0,51.81643835616438,12.189041095890412,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3940,0,0,1,0,42.21095890410959,4.934246575342466,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3941,0,0,1,0,42.21095890410959,4.934246575342466,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3942,0,0,1,0,42.21095890410959,4.934246575342466,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3943,0,0,1,1,43.55890410958904,10.93972602739726,1,0,0,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3944,0,0,1,1,43.55890410958904,10.93972602739726,1,0,0,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3945,0,0,1,1,43.55890410958904,10.93972602739726,1,0,0,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3946,0,0,1,1,43.55890410958904,10.93972602739726,1,0,0,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3947,0,0,1,1,43.55890410958904,10.93972602739726,1,0,0,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3948,0,0,1,1,43.55890410958904,10.93972602739726,1,0,0,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3949,0,0,1,1,43.55890410958904,10.93972602739726,1,0,0,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3950,0,0,1,1,43.55890410958904,10.93972602739726,1,0,0,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3951,0,0,1,1,43.55890410958904,10.93972602739726,1,0,0,0,2.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3952,0,0,1,0,62.632876712328766,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3953,0,0,1,0,62.632876712328766,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3954,0,0,1,0,62.632876712328766,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3955,0,0,1,0,62.632876712328766,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3956,0,0,1,0,62.632876712328766,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3957,0,0,1,0,62.632876712328766,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3958,1,1,1,1,39.44931506849315,16.77260273972603,1,0,0,0,3.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3959,0,0,1,0,60.09315068493151,9.523287671232875,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3960,0,1,1,0,47.07945205479452,13.189041095890412,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3961,0,0,1,1,39.47397260273973,1.180821917808219,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3962,0,0,1,1,39.47397260273973,1.180821917808219,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3963,0,0,1,1,39.47397260273973,1.180821917808219,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3964,0,0,1,1,39.47397260273973,1.180821917808219,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3965,0,0,1,1,39.47397260273973,1.180821917808219,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3966,0,0,1,1,39.47397260273973,1.180821917808219,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3967,0,0,1,1,39.47397260273973,1.180821917808219,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3968,0,0,1,1,39.47397260273973,1.180821917808219,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3969,0,0,1,1,39.47397260273973,1.180821917808219,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3970,0,0,1,0,40.79726027397261,3.4356164383561643,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3971,0,0,1,0,40.79726027397261,3.4356164383561643,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3972,0,0,1,0,40.79726027397261,3.4356164383561643,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3973,0,0,1,0,40.79726027397261,3.4356164383561643,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3974,0,0,1,0,40.79726027397261,3.4356164383561643,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3975,0,0,1,0,40.79726027397261,3.4356164383561643,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3976,0,0,1,0,40.79726027397261,3.4356164383561643,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3977,0,1,0,0,57.33972602739726,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3978,0,1,0,0,57.33972602739726,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3979,0,1,1,0,34.131506849315066,5.6876712328767125,1,1,0,0,2.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
3980,0,1,1,0,34.131506849315066,5.6876712328767125,1,1,0,0,2.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
3981,0,0,1,1,34.35068493150685,7.104109589041096,1,1,1,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3982,0,0,1,0,55.62739726027397,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3983,0,0,1,0,60.602739726027394,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
3984,1,1,1,1,44.96712328767124,8.819178082191781,1,1,1,0,3.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3985,0,1,1,1,30.73972602739726,4.2027397260273975,1,0,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3986,1,1,1,0,34.73424657534247,6.487671232876712,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
3987,0,1,0,0,56.05479452054794,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3988,1,1,1,0,46.706849315068496,6.235616438356164,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3989,0,0,0,1,41.53972602739726,5.572602739726028,1,0,0,0,3.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3990,0,0,1,0,54.43561643835616,0.6520547945205479,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3991,0,0,0,0,47.13424657534247,2.8164383561643835,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3992,0,0,1,0,31.53698630136986,4.454794520547945,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3993,0,0,1,0,27.45205479452055,6.8191780821917805,1,0,0,1,2.0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
3994,1,0,0,0,32.1013698630137,9.956164383561644,1,0,1,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3995,1,0,0,0,32.1013698630137,9.956164383561644,1,0,1,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
3996,0,0,1,0,45.2054794520548,0.6191780821917808,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3997,0,0,1,0,45.2054794520548,0.6191780821917808,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
3998,0,0,1,0,53.81095890410959,8.742465753424657,1,1,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
3999,0,0,1,0,41.76164383561644,7.290410958904109,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4000,0,0,1,0,32.865753424657534,1.2328767123287672,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4001,0,1,1,1,41.76164383561644,18.24383561643836,1,0,0,0,3.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4002,1,0,0,0,25.715068493150685,1.4027397260273973,1,0,1,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
4003,1,1,1,0,47.224657534246575,2.56986301369863,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4004,0,0,0,1,33.09315068493151,8.657534246575343,1,0,0,0,3.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
4005,1,0,0,0,35.97260273972603,6.53972602739726,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4006,0,0,0,0,61.131506849315066,6.035616438356165,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4007,0,0,1,0,48.27945205479452,15.243835616438355,1,0,0,0,2.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4008,0,0,1,1,28.328767123287676,6.706849315068493,1,1,0,0,3.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
4009,0,0,1,0,52.87945205479452,13.208219178082192,1,1,1,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4010,0,0,1,0,52.87945205479452,13.208219178082192,1,1,1,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4011,1,1,1,0,30.22465753424657,2.704109589041096,1,1,1,0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
4012,1,1,1,0,33.48219178082192,4.454794520547945,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
4013,0,0,1,0,62.3013698630137,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4014,0,0,1,0,32.47945205479452,12.556164383561644,1,0,0,0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
4015,0,0,1,0,32.47945205479452,12.556164383561644,1,0,0,0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
4016,0,0,1,0,32.47945205479452,12.556164383561644,1,0,0,0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
4017,0,0,1,0,60.11780821917808,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
4018,1,0,1,1,43.69315068493151,3.3808219178082197,1,0,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4019,1,0,1,1,43.69315068493151,3.3808219178082197,1,0,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4020,1,0,1,1,43.69315068493151,3.3808219178082197,1,0,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4021,0,0,1,0,58.778082191780825,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4022,1,0,0,2,26.03013698630137,3.632876712328767,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4023,0,1,1,0,43.99178082191781,8.301369863013699,1,1,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4024,0,1,1,0,43.99178082191781,8.301369863013699,1,1,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4025,0,0,1,0,56.013698630136986,11.471232876712328,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4026,1,1,0,0,25.96986301369863,3.1315068493150684,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4027,1,1,0,0,25.96986301369863,3.1315068493150684,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4028,1,1,0,0,25.96986301369863,3.1315068493150684,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4029,1,1,1,2,40.465753424657535,3.213698630136986,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4030,1,1,1,2,40.465753424657535,3.213698630136986,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4031,1,1,1,2,40.465753424657535,3.213698630136986,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
4032,0,0,1,1,40.84383561643836,2.378082191780822,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
4033,0,0,1,1,40.84383561643836,2.378082191780822,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
4034,0,0,1,0,66.64931506849315,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
